pubkey,active_channels,closed_channels,opened_channels,age_days,asn,iso_code,net_type,sockets,alias
02c805f8f2d4e6ccf6e82c878cc57f234be0d820a569fe2402c21f2e2b0bfa42a8,1,1,1,540,,,tor,eobma7p52sm7e7k2gm44yq5cnlwziujkt25wnrtectji57cqdjsmb6id.onion:9735,02c805f8f2d4e6ccf6e8
03fc347110acc5a787e53434857b41e63626ef59d2d4d7c6c528b4f25e701c1dcf,0,0,1,38,,,none,,
02e440f78d01b317eaeae52e5af6fc501381b8867069c5a9ebaae293bd5ce3fa2a,7,64,7,1676,,,tor,2dz7afjocm7jscg6uqwfte7jwekd66ptyjpp46zakhjkijm66opjedid.onion:9735,crptooln NL
03ae63c1e752f957d61f4829c8da0f742a2745888e15935c0995c462cb8622706f,8,5,8,441,,,tor,jv5fphxqdyilgmugjzh6p4ocme3u465ywoqgjytwzi5mo37ang6dm3yd.onion:9735,ryanLightning
03ca940b9d4e7736955b6f18dd5be3b7b5ca562d0efcf7c0fa9b66d3c052f07fd0,16,136,16,1569,204548,DE,both,"83.229.87.172:9735,hfwfuq5gcpm6gxemmsbbvk35yihcqa2pc5u5zgoejpdy2vpjkosbqcid.onion:9735",CentralEurope🇦🇹
02ea37139c70d0e5cdb5a4fe4ec69580ab647f64cf9cd0b733d2d94a8ee016c2b9,1,13,1,1437,,,tor,2x74oqxcgeqllcm2xdpg5ugwgwx5mol6mlvd3eytmfzdfitl75hlo6qd.onion:9735,02ea37139c70d0e5cdb5
037214db854cd0a0c1ecf577c0d1745a1322982a77e6272c98e5fa4aa1e94e26bf,5,0,5,188,,,none,,
03c046356e8ada3cc5c6b7c8d180277e63d9ecce8bb41889124733953e3fbd96da,1,0,1,97,4134,CN,clearnet,110.152.78.160:9735,LNT.gao04
022daf42cd171f3fad5d78c0811bc37f8a6c6abe035a44882cdcca8e36a21c59f7,1,6,1,1927,,,tor,xmotwysyefvoebhqamlynsvfsy62722xdjqwoqyhwxcfn7rrfacqflqd.onion:9735,022daf42cd171f3fad5d
0281926ebe860660d5d9a21c211864a3c9686bfe3fd2a6affcfb6b64d0c55745c9,1,8,7,2510,16509,SG,clearnet,18.136.47.202:9735,PANDALN3
035c3aba3e331150e3d098b42049d180d3c51a318eaabeaabdb24baac8216bdc77,1,0,1,995,,,tor,tzadtk22xqne7cq5x4s64r5wizqajhdimlgxgb7tzwri776hbvstxnid.onion:9735,mynodebtc.com [myNode]
027551e6faec20daf3ffb7845657a0651da7fa8787f8f2914dce7ab8416cfe907b,1,0,1,200,4134,CN,clearnet,118.116.119.14:9735,LNT.lyl01
02eb07fb4b884a95738d70183b14b772f5310de83b3b197936cf427590237eb165,1,0,1,93,,,tor,xnusfht6lecynf2y3zdbpbyz7oo532st5g5ome2dn2fmbh3rbhcgx4ad.onion:9735,02eb07fb4b884a95738d
035f5ae31ab5a0c2858fcf1fd5f883fefc1905dfa669786f9bccf40ec855422c76,1,0,1,208,12322,FR,none,,MyRedNode
030f5607ac8055b1146ced36b473dd30442c4782936b97a829cf6d6a545e19aedd,2,0,2,972,,,tor,pcu2pydr2oj7qskkul7yvqi45lfominxqxfiotu4gbolz5vceeaqnnqd.onion:9735,Sat9000
032070588c31da61fac91e282bf17eb90488785a5e1e6fc89276e729e13bf15e09,2,53,3,1143,,,tor,ujcs4mwyjplqxzwvhbm74jb57x2vrxvoqxbxvzja5hzsswdmdfxyieid.onion:9735,CryptoChicago
03c081e1c880f1cea7abe0308ae47ed0d56ed3e2f6935cd665b0d59424305fcb5f,1,0,1,96,,,clearnet,"0.0.0.0:9735,[::]:9735",Alby Hub
03a5e0a77611b19915379e0ea04a45010c47086cd05238b913948a4bef13c5a76f,3,4,3,1285,,,tor,uwu6uenpw2yzmuda27qawvgpeoabeu6vw3wnt3ygrjsu3l4aq4z4zpad.onion:9735,He-Man-Node-Max
02fd9e7b0146a4abcec45075b009a63e99a234d31678f494357c7e019a3715c04b,1,0,1,197,4134,CN,clearnet,222.210.161.49:9735,LNT.WWT-06
02bf69cb11ad2855664afc3232c9fd36a1d06607dec3e0414db43b2ce8e87bf1a5,4,20,4,1820,394745,CA,both,"170.75.163.161:9735,yinnezbyyvrq77azpbghtzku5e2tzz66ugmzo2254o7gru4a525u2jqd.onion:9735",Bitcoin Manor
030b6c222bfa9e177f52a6ecd28d3313f1b1d41db7b4432bd2f1e1b07d1cf87780,4,6,4,1039,16509,US,both,"3.20.122.49:9735,ykmouzr6rahamjirubisz7yudpebejyovnod7gdd3fe4kwfuk47qtrad.onion:9735",360swim.com 🏊🌊⚡
030c57acf7e627fa4a4294755bda8dbef632d4712727f894a2fa4ed8899522a87e,1,1,1,1388,,,tor,wf2ivtwybeorbd6u242phdvdnmnmowfhcwfh2yxz3vgbcxldd2nx2oid.onion:9735,030c57acf7e627fa4a42
039762aa09f8bf0eacce3c8f9359824beae81a61bdaa8df20328f6452e305465ec,1,0,1,255,,,tor,6ax6gr5ft2stda5dvwkfnugud5ftqc6t3y46j3myaqzm45kx23dxq2ad.onion:9735,start9-7s6i1xkhr
02fffa68f658b615e4462d33bac2c91fa59bb6ca63c963dca5127d7707fb76ff14,0,0,1,295,,,tor,53piznz257hphxni2uosrjdncnrbpxvkhxzjsg3n36drmkx2s5zaagqd.onion:9735,NodeStrong
039c1308939db5e583d1839ccc9f1ac8dc66ff4d39b8cdf54201f8ed72feda4c69,4,5,4,262,,,tor,35jb7rvkvck2qzkkbefy27pt7eljyxu4ebvua3kxb47kirscjryutlqd.onion:9735,The Wrath Of The Wolves 😡🐺
03a45b94420166fbdf15f47c5e4cb692bd7625e8a4e8ab4d3f4ea1536745788c86,1,3,1,922,,,tor,5vi6dd3l7mcrzawmdqd267xskddeb3o3osis7dw2k6oycjumuezg4fyd.onion:9735,cali
0283a921b1bcb919bb869cb25d416168888490ed98f828cf523c989f8cf4883076,1,0,1,197,4134,CN,clearnet,110.184.150.3:9735,LNT.YⅩW-MTG02
028ea46f82609c76db48d4fe9f8bc7917f2c2a6fc11ecefaf8537926e09ee68dd5,1,0,1,53,4134,CN,clearnet,106.57.158.151:9735,LNT.wl0232
03055c786d838a0b2d10e7910058ebc83cd64006a1a86d2c33ba84a3d24b6f7909,1,5,1,1598,,,tor,mtomnrcij67escfej3esgsaq2nsbyxks5thlce7afu2dzlaxxjnkixyd.onion:9735,03055c786d838a0b2d10
03f078ca21a43fe506e6a10b1d691b0cbf299f3e5717669d09a697d82faa4c6009,1,0,1,128,9808,CN,clearnet,117.177.82.37:9735,LNT.Tyl01
0339eeef46b3858741ac7812ec6e448301e736247358077036bea0fa0ad9683e8d,2,1,2,902,,,none,,sphinx-cln-swarm13
029a9c8aea80ddee357537314e04261b627111cb193d63cc271f835955dbb9637a,26,104,26,219,63949,JP,both,"172.237.29.172:9735,a7olvru2an4oint6jclixs434xw6fwl3k3aqyv2qmopobmqtxba7upqd.onion:9735",Corn🌽Pororo
03d492d85ed9400edcc396322498627c745dece717b64ee4a743c69c1e613a847e,2,24,4,1068,,,tor,m7ra7timy7eyrrieabohestaqqwd6jxoe6pd554kjwpxfigdiw53iiyd.onion:9735,Cryptosmith
026260a7f4b6422c59f862da7d52bb8f90505183c809abc1b53fd98f1e0ef78d7a,1,6,1,1765,,,tor,qxvpcy75mpwj42ejvrbxgaoo67zkfsgvfhoiwan4grfcbsvrtidw7kad.onion:9735,BeefTorpedo
02e49f290df1e8bfb7c995da5781f8a91575236623f704531fa85fc286f15d22da,2,27,5,1366,,,tor,tyeibtx6cbrnvjyh2wmjgcoacfvyvduxlt3tiazzftkmbic3zew4liqd.onion:9735,02e49f290df1e8bfb7c9
031d3d5f700d20291fe1fd414044ec732e212effea5cf8262e4ae45f7455564101,54,149,54,261,,,tor,ul4ux5vqgsmu3t7lywxnzmccc6rqa2e3ltcn733gyae2znvyfnkyidqd.onion:9735,Corn🌽Mt.Jiri⛰️
03ce71bf17a75b5c37d4b71c2d69fdc378961cd14ba18eca2bddf817e48e58d182,2,25,2,2053,,,tor,bwdnmapn5blyhcm4tksnpw3hwn62tk5uqfezskybrv3fcykaodgkxbqd.onion:9735,LichtFlits
02ecb3a1478899c14529583b848c9fa38bfc2d96ec4ebe9bdbe682f0a445732ae5,2,0,2,1728,,,tor,uvvhxoswqnzmozwz6cwghvbwboyq572n3vqomrwbvyy6bqhultu4wqid.onion:9735,derlocke
0265ada76084f77c267d0ffe60775e2a7463dd77ed09f89506fc0ce64ee1f8d230,11,38,11,256,5650,US,both,"47.186.125.19:9735,uanqls5visxh3ilwpqj4iffgjl6oyok7ffskuqtf22ggpv6v2mf7i6id.onion:9735",RocketRodeo
03d10a8a71d7a794142ae049ef60eb710f0f6c7be181d767642eaa5c996d74c44c,1,0,1,339,,,tor,eu7bdez6acu5cozrpe67puaf3oco5gqurgd4b7nsxghjyhikrgixerid.onion:9735,lnjoan-node
02a2e4ef69447ac28c333e1df9ce4adc2eb9d40eb06838e2ef1c477ad12f2b1059,5,3,5,121,,,tor,o7gn7axr373oebizzzubd5iyg2hga6xxahz3likqibprksqw65fhruad.onion:9735,Corn🌽MEGAMONG
02e4971e61a3f55718ae31e2eed19aaf2e32caf3eb5ef5ff03e01aa3ada8907e78,257,1277,257,1310,16509,US,both,"52.38.27.190:9735,k2aesot2ao2tzopaaebmzffaujtv3ryessb6t3xobpso6giuf2f7lhid.onion:9735",1sats.com⚡️lsp.flashsats.xyz
036f2d6daf3e18081c1f7abe77a00cf550bf0737f00a661d011ab352b0c151b4b4,1,2,1,947,,,tor,ruo73mcy2p7r7iry2abtsjmz7mzhuqd7nvremw5kv5ikkwvpstw4ktyd.onion:9735,036f2d6daf3e18081c1f
024c2804815582a504c466a90e11f30ff800e108fd691274faf6f026a12d0ab976,29,613,29,1799,396982,US,clearnet,34.75.191.105:9735,lndeu1.zaphq.io
0317a21175c77f374c329410e6ce00191e73104221e37aa97f9920d6cf5ace7e71,1,16,2,2193,9269,HK,clearnet,14.136.5.140:9735,Perogy
02ba5a20f211eaced92ce7f1cf1cc2b476db3ac484b79d57bc76e6cecd47bb126b,1,22,2,743,,,tor,2lm2fro25h3asicwvue3zxmisg777re6uduwfwpnuk33blkvmxzdaxad.onion:9735,TyrolNode
02a841567f7f08644bf4dc0d9306e70c4900318d2f3ac3c7e87872faf1785e9afc,1,4,1,1518,134090,AU,clearnet,103.85.38.143:9735,MyLightingNodeAU
02fbbfb6fd70d4555f8d186fa68913e52d9f866f700eb0d09cf3fd4d2245903416,4,17,4,834,,,tor,5v4buh6s5ucijhkwopi4v5j2kw6262wyjmqh6hheubiiso27pebmzyyd.onion:9735,Tradinglatino
030a789fb7dd1e9aa80f8409d4666d59de17a2e7ce9e8adf3ec0314a6ed3e7e430,13,13,13,1028,,,tor,zlm5dtnujdhyjs4jgxsu6xuunfoejpr423coaujroqlbqosyakmofaad.onion:9735,030a789fb7dd1e9aa80f
03c140ba31068efdc3af82b28dd47972d2e1467444ca9dbde985eafd9a4500fb59,2,4,2,279,,,tor,frm4gg3swoc3g74x6eyvvobiv323mxiuxmqth55dmws2kvletrhqrlad.onion:9735,roger
03ff5b3b3fbd5cc992e338ad3d2bff74b3523c6452b8f8ae4f880c499c457a26a1,1,25,1,1111,,,tor,we5fasuxbzc6ll2xycviqhyirbghjjb5px5ny7fdoavjor3ncpnmu7yd.onion:9735,liberdade
02ab59fe44efa665d9c3088096a91407d82605f0dfa55269aa06392fa08d87354a,1,0,1,195,4134,CN,clearnet,182.150.99.236:9735,LNT.czh02
034a20e8b5708e031a43bc4fb9e4a67d4b3465215d58b062f2d3f6ec0ec25fdb4b,2,5,4,1067,,,tor,swr53rn7sa7s2qabsuu6zi42lrce6h6rb6362v3f4l7k5jp2ww3t7hyd.onion:9735,start9-0x11695c7c02fcd9c2
03122cf349dc069c0d160f31908ca731663ee47b8184197fa14ff469366c7d6a0a,1,1,1,1563,,,tor,v4bdxahd2wgqpqzyqrnrs2nhpis27dmxdhiprfxjxvjfdtf2mg3bgkyd.onion:9735,03122cf349dc069c0d16
02bbb5e3b531da1d490c3696f32efc20e80cc6cc156327923364051daf61513beb,1,24,4,1671,,,tor,x6xrxl5ydzlkvp6vailzfz2vjfum365gevop623fsnweaw3himtqljyd.onion:9735,blaise
035a10d36b781982e16f2cb2c701d6631d6718b9b876118b59e590ddc7b4915d73,4,15,7,1609,,,tor,cemewpjczuqlmnnrdrwycu4kl43hzsqllfhvwgzrxyouof4yyypzgnad.onion:9735,SonsOfAnarchy
03b706cc2abcdded2da9bb03015fe13c16883791a6374d19a461a44bd3dccffc57,1,2,1,1679,,,tor,b5ynxv47ak5xm6bude5z5cjmqm2oiudqu7roy3xxubaulmpfy65d2gyd.onion:9735,03b706cc2abcdded2da9
030aed72353407f7577d0bf7663e28b9d60ef5533823f5f5e1ba6cf9e602ea2c68,2,20,2,2427,,,tor,xoef6u7tuzogd22rrbuxhhjbd77sscakuq6pea3wt4kgffmexazy3vqd.onion:9735,KaiThePi4
03369b99b7a38841db3b6a0419b0a0e1d5c447b6cb1138fd11176f83ef7900bb88,1,0,1,148,4134,CN,clearnet,120.70.254.189:9735,LNT.dqc004
0365f367e686a57ed1c2a2829d23e32e6af333074d49bce4418009a815c14f7ff9,1,20,1,1662,,,tor,gree6uzbcyvagbavmhlhsmr6uq7xsvd3s4vgokasn72k3ifx2g3h5cid.onion:9735,mellowjelloLND
0361c5b634273fdab314e447478a51b08a38065b77bb697b648406863dfe79ca46,1,0,1,125,4134,CN,clearnet,222.84.232.28:9735,LNT.tzj12
02d93ce483fa3830edbb60d007269a81b2ca19d2315b035a59d5e9e19f19d8d2e1,1,0,1,154,4134,CN,clearnet,106.92.110.254:9735,LNT.cqx131419
0361a4bc6165b70f5c59a646d6b1b33d576cf3bc0320592cd59fe297319255956b,4,26,4,1692,,,tor,kwkkczyynhwegoajaw6c2xch565b3slqhcz2uxwxjm7ntzudzsdgtkqd.onion:9735,0fee3domRouting
02d5f9ae591665abb35ab0d99ec52368163e20b4ad3b3e2489a4602885ca492196,6,30,7,1503,,,tor,jwsuerp3eaohgbehsvad3b6hgdxhx4f6uw5o2yqgueuevu4idf27vdyd.onion:9735,Pinsel
02a45def9ae014fdd2603dd7033d157faa3a55a72b06a63ae22ef46d9fafdc6e8d,26,503,26,2795,3209,DE,both,"78.42.220.139:9735,[2a02:8070:2a80:c460:4e52:62ff:fe0f:fc19]:9735,iuqfzffbugmi27n4bnmky55d6jck334mrgrxplmyc2dpaky5yxqgemyd.onion:9735",02a45def9ae014fdd260
02229bc39ce001e97ece2a8089a7c5ad5bb7e848406f289bd4e834712ed899b765,1,0,1,43,,,tor,54q3ctidvx64jxavdhoe7o7a5qcervqlixwid2d4nrtbnxaeibpv6hid.onion:9735,microbilo
038360bf8140009c9a8c566bf706a07b92e289a82edabca67f2c4bd483fc6cbc6e,2,8,2,1923,,,tor,anp5q6odkydqsisbfvxtdljw3bzayrhi35v5dilxmuxgef36ggppfiyd.onion:9735,ZazuetaRaspiBlitz
02d71cd9a697cd4b168ca8a8cb8b8058a088a6d4870c6f04feb2c92f7e69951c32,14,5,14,244,16509,IE,clearnet,54.74.115.190:9736,Confirmo B
0270f0db8065f1430cbbde36ed486b5eb8632cd5dccd17f6a482e036c2670838e7,0,4,0,44,,,tor,uzunxypiswcsbz27ku6fpawetskl5jy7r24qdyiknnn3zhoahj2nbrqd.onion:9735,GulfCoastNode
0280cf74aeaa32b5ef89be6570f0a8c797f40609768fbd50958b2baa28cee0e502,1,0,1,188,4134,CN,clearnet,182.148.120.109:9735,LNT.zhx002
02fb2deb9bae8b4f13b6ee17297ad8eda97f20fa0edf77d771ecf34cab26c199ca,1,0,1,136,4837,CN,clearnet,116.178.171.99:9735,LNT.pp04
0242fb717b6311840aa2a2d96fbd4e98ef92d48ae02d8def7adbd71ed72aa7746c,1,3,2,1598,,,tor,idnmcub4ivig5aowjqpyf4loe7grnhmwyftwulbws6r6logtwbyhb3qd.onion:9735,⚡ CoinCrypto21
03111d3b62576b78e628d1519814a40ed1ce0ad0356fcc3aa8935eb2d3b2581836,1,9,3,1612,,,tor,t4ort3pavced5qhsauatlxtg3bfdfq6325cl5qjppsbuczp65br72aqd.onion:9735,03111d3b62576b78e628
02a6bc45ebd9f990446e46770efc16eb408e7d717001887f84b96d246a5d794071,1,31,1,1353,,,tor,euepkw7zdofndocem2ncaqgeehxjowleufp36qkkig4gwo4me4ijaoqd.onion:9735,BasedAndLightningPilled
024f5013ecf66841c5fe0975a6551046bd3945ecead0c80890d9332315fd4f8d2d,1,0,1,39,16509,US,both,"54.214.32.132:20375,szvtekvdmhx4etvxerql4fihif3fql7xn5e2uddksvwtcqv6n6yxhyyd.onion:9735",visionfusen
03239179da9741c0f6732153cff0eb0d57747111b942c82189ee5aa0c02771d241,1,0,1,1181,,,tor,soihemy4fone3e5nbpeftdseurm7bzs6qguqy7qpq6jmqljotmum7tqd.onion:9735,03239179da9741c0f673
020658d686c5d8ffe7339fe5b87babb8af932c95196d11f75ab67ea24e7f95eb8b,0,4,0,256,,,clearnet,"0.0.0.0:9735,[::]:9735",WNDN
02efa4cfedf5b09cb6b2b9cd3a281ed97e6078e8d2567f9872921959ee0274e92e,4,40,4,1768,,,tor,zpehcrk5qudjlpaexmqddkdiobzpybgktzm4kgqsglytc3jtn4zcelyd.onion:9735,TheHansPowerNode
02de45a55fc7f1dd208c904fde42a7ac3c746e166e997981855256d77d0a7bbb8b,1,2,1,276,,,clearnet,"0.0.0.0:9735,[::]:9735",Alby Hub
03fee917a3c0636f95d2529985a57ed185da42f35413f86a9e5d2d109100f15bd1,1,11,2,1647,,,tor,isjpcakatly2vqad2rhpxcerz6cb6brheapbfidktkmaybztmxnflsid.onion:9735,ArcticDuck
039c438c0df8719716ccda9e09c2bee2ca5e2909303385ab4c96fca54f56b6ab53,1,0,1,182,9808,CN,clearnet,183.229.199.232:9735,LNT.TGQ09
02a744b680f7abdc26aafdb9e45aa376d7ec68d4e30039cc67c5e8583afb85292b,1,8,1,1681,,,tor,7lvnnno5b52nmjqpvlim42dwcjwmoxzwbnnpbxeyk6ryl55pnswidrad.onion:9735,02a744b680f7abdc26aa
0207f12fb68d1813d0d90d38df335d4efbe1bea840b3114a4dad2a2fee46a3ebbe,1,0,1,232,8473,SE,both,"176.10.148.132:9735,ld3m7usz3ftch3aez34o4d4uu5lno3e2it66m7kd4o5idcleyyrydoad.onion:9735",0207f12fb68d1813d0d9
0204c2a1905ee3d265dfb32f715d44c40fbcde743871770985ef674722869bfbac,0,1,0,185,,,tor,c4yemtnj3og6wulgdfps2f72tbdnbmb5k3icjnoe2l4a6yarxcuex7qd.onion:9735,0204c2a1905ee3d265df
02ad420f0b65cbb121092b1340a28c788ebe97668db60e686ae3e990f67a7341b2,1,0,1,435,,,tor,jlvqpsydl6zo5qggawqcujn6lhsaynnqmgq4riuldq27oas4djpoxoad.onion:9735,alberich
021f1ea2bae4ad886a827a27d58c40d312c6630bde0157ce6f2674bbbdf303e937,1,1,1,270,,,tor,btlllgm7dkvllvolkh2onusso5nnpk2clgrenz7tnshyt4k7o2yzy7id.onion:9735,021f1ea2bae4ad886a82
0387955f67913f73fec57b34011568aead2d8b9902c94ff7770885452bb9acc842,1,0,1,436,,,tor,6lvcfz3h4y75ihl7cmgqsyvyxvsn2j5njbin534s7ivkrhusgw4x53ad.onion:9735,0387955f67913f73fec5
026286c3cd678fca4f2532c1529a183444002bc1031711f258479c4a920e547fc4,4,30,4,2076,41676,PL,tor,kvfavsahg2nqmvvpjsgzbho2lrd3jzew3garnwmhxcewrhjbqbv47cid.onion:9735,lessefer
02fd69cef86fc5ba1cb85f1d02502617fac0d323f7703c4732ba8b37e3336a778f,1,0,1,108,4134,CN,clearnet,182.241.59.14:9735,LNT.WL0110
0395436146181d6e564368e8f383b3c02a3404b0efbf2c57f31e73ccf1c0cdc868,2,8,3,2240,,,tor,35lmjopovqn23f4huror2ohur7vitb3beueanifxeokqhzkavjxkkuad.onion:9735,LatvianStar
025a1380de1ba82d23af2a1a3e4e8526917c4a99d81648f3cb5f4a2f1e72fa6060,1,0,1,219,,,tor,67b6vihcgtq6mfgmzvcyviah3q3fqpzaiu4pqvdidw2jjcbl2giyobyd.onion:9735,just-on
03298ae8bb3af6d347bcf6a3e15c1576cbcbc0f540aa5677d2998c4594d45b671d,1,0,1,74,9808,CN,clearnet,39.128.48.139:9735,LNT.wlo221
021859ea7461ad23fb79a21638c6ad1e7f4c9c7980241bc17d99526025e5f84580,1,0,1,356,,,tor,74yifnj2axg35k2hj7sp6msytbiq5ggj4gz5jk4zsrdb4kse6s4wtayd.onion:9735,Danikita's Node
02fbedbf58997eede7f104dde23ca7a02268c9d28dcb4c3f6f6e5021557104cc06,1,1,1,2096,12322,FR,clearnet,82.64.185.60:9735,SABATH820
032790e6c1492a34a2dbd765983783bc83e507c9fa56a4de434e3fe427b4b9cb9a,3,1,3,180,,,tor,j2wtyw7zbv5kbb23eo2nr33rzqwbfx5l4m3jdy2jkalefqsvvakatxad.onion:9735,Saigon01
022a1178b0e9505462d115565f550696f05d658fbe1a767fcf5ddd006bd9739d0a,1,0,1,88,,,tor,y7443krnxawkg7uy422ibrumqc3t23ayyeisvsxkspfvtb2nhqd4jnad.onion:9735,022a1178b0e9505462d1
02792dadc0ffc8fd234b68dbe8668b4a1f252159b82898d7fa472c7b8bc7bae648,1,3,1,1592,,,tor,c5xjkefplz45sse2wd2msufvtwtuwt6lmr3id3sjn2fexwm44jy2alyd.onion:9735,NodeCCM
03f0175d0a5c6735014ac75f7f43ae6acb3e3938279e7d7c5b68923d682c348e7c,1,0,1,97,4134,CN,clearnet,110.152.40.139:9735,LNT.ly22
0284c64f28793ad8e5b4778f7df3f5b90f9c61a99e479dfc8cf7e46be9e6edb736,0,2,0,158,16509,US,both,"54.244.234.100:20007,obfqn22r32veasaxjhicittp2gwyaw56pshea6icjqp6cvywaqtqypyd.onion:9735",american
03c0b3c6d5882e65f829363838d3bea930bc97d6c444be3fac307adbc90d89ae64,0,1,0,232,,,tor,77vissyikzd23ikbd5s4hkzdg4wsi2ex3adbusjgcenypzsb56rqaoqd.onion:9735,crypto-route
0251c1c3c167ff1bcdaef55cbfb61cf49f1c0212e3122aaf9493aa3d06351cdea4,19,122,19,1734,12874,IT,clearnet,93.46.54.4:9736,bitcoinvalley_origin
0377661c0ce06afcda9a47df16af4e20759198bba8533c893b237194921ed1f48f,1,24,1,1432,,,tor,xwdildysqnq4xctql3vxj7ms5kfxxlishbcbpenyte7fiuzyjw727vyd.onion:9735,not_your_grandmas_node
02469778b54356db45ad00ef096e6565372bfa85648dde273be725382d08d54563,2,3,3,398,,,none,,
03e3485ad13855baeb5ea96b0b24ce4ec17d9e748fe41fe854443df211e357f505,2,8,2,764,13335,,both,"104.26.3.85:9735,xwtupluuri7dl2zfjcedsgr4h3qq5xgqw2hhgez6ywlbykx7kxdqd2qd.onion:9735",Initech
025833b1cc1a52ce68a09d8088ec7281af46849444e9b1b83261729e086e366264,7,21,7,1325,,,tor,xyhb3dzw7haqckihpbl3bly75nvt7ce7lds7avxua6h3chwa4skm4tad.onion:9735,Nodelier01
0252730ffb77f365cd70164e41856fcb8eb181d92484b351559b8f867968b28657,1,1,1,1045,12876,FR,both,"51.159.107.254:9735,nhwvanctyp3pwxt6vcfgubobsupwkxs4h54ieb3i6p7lanbolziedxid.onion:9735",ANGRYNET
0388948c5c7775a5eda3ee4a96434a270f20f5beeed7e9c99f242f21b87d658850,4,0,4,195,,,clearnet,0.0.0.0:9737,lsp
02ba0b848738d5fd0725ca19342964f8dacd61663150acdc81dc1c892a67d5008a,1,9,4,2550,,,tor,hfd2qflfzbcbzkupq4uq632kj2c2rlhnsk35zfptc5riyqxqxowxdiid.onion:9735,One LN Node
025665f3222a0d2f3dbfdc4a6404b4323547bf209b387e81dbd73c3e9fbd239993,2,0,2,41,,,both,"192.168.1.142:9735,pmtvbpij2oziw33li5bkguxi6zdptezmedojei3bzoe5vnkkc54737yd.onion:9735",SLICKERTRINITY
0348ce9f4176de73f2971ff95da75eb11a6d714f8ff111ee1aaa5679b368efc964,4,0,4,47,,,tor,peg44x7j4lczhzi6xxc6xj432zsdrnkt4tdsxtapjwhlmvuio7kbs6ad.onion:9735,north-star
02bca5e545b5e6f868dd887653c16d57e8e177d433fe455e41db5b87d1bba7f317,5,1,7,1554,,,none,,02bca5e545b5e6f868dd
0219f80be09ee73b19e48030bcdffa0a81c2dee776a3d4b9cb5fb0bfa2b67e5b7a,1,2,1,1311,,,tor,57wlhz2xc76k4yyiulowwzcfw2cikqlwph3htzvdnnpjilqpvtwjtyid.onion:9735,0219f80be09ee73b19e4
031f433d8a6484e553935c7bae3829bee0f4d53d0ee390aa4ab94abe4b445ddc24,1,0,1,1761,,,tor,v4dbyiddl5ai6hmczpisekanzpb6fug3asijdwljpuwn6rpwkyqjwqid.onion:9735,cecil99
039dea28c8b894ad13c011332ed1ba1d656936154d3ce34b75aacd95de85454a41,3,1,3,145,,,tor,vzhnjszr2sz5bc3q4e3weag2r6bmgmsr2f6bymduta3233mkvugtyqid.onion:9735,BlueCoast
026a0a7f005c46ae12cf8de3f9bae9c728d418c27bca8c665d10499b37fb83c572,1,8,1,1094,8075,FR,both,"20.216.158.19:9735,t6mxgkzjvupigjkmdf2cyliay6oxkibx3erwmua7bjcntk5hqme2mvyd.onion:9735",btcforever
0399d8b8817ef2623e1bce5ba14727a804b2643dc79c5f352408c67bf18e7ab38a,4,26,4,1082,16509,US,both,"54.244.234.100:19831,4rwjdl7wyt5sgou2sptr3ahakf7geagyptroaors2frbfjfravp726id.onion:9735",dlntr1
027e9dd63e04e1b0582bd151997510c6c78f666fef4dbed8ca884e4676bed49552,2,50,2,575,,,tor,vrbo6lfimhzddz55iomtlajydbezijvjj3aloiq7lbhm7ah2g2thvfyd.onion:9735,Satoshi Router
0219ead20d8cd25bd3b8eab10a924717ed7c71c8416aa2b81823af4cb0922e98a1,2,0,2,1472,,,tor,6rxveug7omanstg4e7ggl4i7fe26onbaxkqnkn4fyphagz7wpuvnh3id.onion:9735,Tepeyac
02739112d892101431367ea2bd95d7d583eec5569470e2aa0d8a8cfff89983caef,1,0,1,376,,,tor,j3uwjjrlfq7m5t3xy6da3n5jsrurxvzfnlo64kt5vlpz5as5eqeqqmqd.onion:9735,⚫SupermassiveRabbitHoles⚫
03f683c6cb1642a97ead6042025ca9cd45e6f0f49efbcc3f4ec4959bf878342158,1,0,1,333,,,tor,gysc2xug5e6y2kykmwc4j6jqbme7gopes2uhqrzpbq6lrfodlcy5ebad.onion:9735,FULGOR
02237313e261c22fcbfe34c5d56f941d119b00beced6cf0ea6c26f72471c3b2003,1,4,1,1033,,,tor,ipir2tpw5cnhlimmyncfb53bcfyxybju43rgmna34qj6afcjblyk32id.onion:9735,tulipmania
03cc878023230f5214aa0cf1ae5b84d80ff48b23c3749d6bba4c0933bce9a0f026,0,7,0,975,,,tor,sgakpyafn56uxivsqskvoqbnhlbz2ucbvwv7atr7fbswiiu4n5soaiqd.onion:9735,reti.lnd.node
03e190704dc6db17fd1d16dfed4d085019183b8eac5fbbfdefb8a4304cb8e9e22b,1,7,1,1741,,,tor,cshceox72csy4c5b6lqnmjkdxm4uroesovhz6jfjqmrwa5zwqj37lcid.onion:9735,03e190704dc6db17fd1d
02f8c06a25af80955e5b1514dc492a762a4c36e6547182fc3f8b59b5083508cc7e,1,1,1,1303,,,tor,2assn422qmgr4oa3k442ixfu7gvnctd4ub3bakh3afl4ohc4ccuhg5id.onion:9735,02f8c06a25af80955e5b
